dateTime,windAngle,WAReference,windSpeed,WSUnits,status,checkSum
2020-08-12 02:51:37.757748,292.0,R,1.5,N,A,2E
2020-08-12 02:51:41.217421,291.5,R,1.6,N,A,2B
2020-08-12 02:51:44.758393,286.9,R,1.8,N,A,2F
2020-08-12 02:51:47.759225,290.1,R,1.5,N,A,2D
2020-08-12 02:51:51.217680,283.0,R,1.6,N,A,2D
2020-08-12 02:51:54.758632,282.2,R,1.5,N,A,2D
2020-08-12 02:51:57.759466,271.3,R,1.2,N,A,27
2020-08-12 02:52:01.217894,271.3,R,1.6,N,A,23
2020-08-12 02:52:04.758843,282.0,R,1.7,N,A,2D
2020-08-12 02:52:08.218552,305.1,R,0.7,N,A,23
2020-08-12 02:52:11.219371,298.1,R,0.6,N,A,27
2020-08-12 02:52:14.760344,258.4,R,0.9,N,A,21
2020-08-12 02:52:18.220048,260.9,R,1.2,N,A,2D
2020-08-12 02:52:21.759748,279.7,R,1.7,N,A,2E
2020-08-12 02:52:25.220697,271.3,R,1.2,N,A,27
2020-08-12 02:52:28.760411,284.8,R,1.4,N,A,20
2020-08-12 02:52:32.220110,282.1,R,1.4,N,A,2F
2020-08-12 02:52:35.220927,271.3,R,1.4,N,A,21
2020-08-12 02:52:38.761886,279.2,R,1.6,N,A,2A
2020-08-12 02:52:42.221597,281.4,R,2.2,N,A,2C
2020-08-12 02:52:45.762564,271.3,R,1.9,N,A,2C
2020-08-12 02:52:49.222240,283.5,R,1.5,N,A,2B
2020-08-12 02:52:52.763206,284.0,R,1.5,N,A,29
2020-08-12 02:52:56.221641,282.3,R,1.5,N,A,2C
2020-08-12 02:52:59.222468,283.6,R,1.7,N,A,2A
2020-08-12 02:53:02.223282,271.3,R,1.7,N,A,22
2020-08-12 02:53:05.764238,257.8,R,1.2,N,A,28
2020-08-12 02:53:09.222680,284.3,R,1.4,N,A,2B
2020-08-12 02:53:12.223514,285.1,R,1.3,N,A,2F
2020-08-12 02:53:15.224336,291.0,R,1.3,N,A,2B
2020-08-12 02:53:18.764033,266.7,R,2.4,N,A,20
2020-08-12 02:53:21.764868,283.7,R,1.8,N,A,24
2020-08-12 02:53:25.223323,283.7,R,1.4,N,A,28
2020-08-12 02:53:28.224143,279.4,R,1.6,N,A,2C
2020-08-12 02:53:31.224967,283.7,R,1.4,N,A,28
2020-08-12 02:53:34.765927,289.0,R,0.9,N,A,29
2020-08-12 02:53:38.224352,271.3,R,1.1,N,A,24
2020-08-12 02:53:41.225169,294.6,R,1.2,N,A,29
2020-08-12 02:53:44.766137,287.9,R,1.2,N,A,24
2020-08-12 02:53:48.225826,293.8,R,1.1,N,A,23
2020-08-12 02:53:51.766797,258.7,R,0.8,N,A,23
2020-08-12 02:53:55.226492,271.3,R,1.3,N,A,26
2020-08-12 02:53:58.767453,282.0,R,1.3,N,A,29
2020-08-12 02:54:02.218410,261.0,R,1.2,N,A,25
2020-08-12 02:54:05.759370,271.3,R,1.4,N,A,21
2020-08-12 02:54:09.219051,278.0,R,1.4,N,A,2B
2020-08-12 02:54:12.760019,294.0,R,1.9,N,A,24
2020-08-12 02:54:16.219714,281.2,R,1.6,N,A,2D
2020-08-12 02:54:19.760679,271.3,R,1.1,N,A,24
2020-08-12 02:54:23.219137,287.6,R,1.2,N,A,2B
2020-08-12 02:54:26.760090,292.5,R,1.2,N,A,2C
2020-08-12 02:54:29.760920,286.9,R,1.7,N,A,20
2020-08-12 02:54:32.761739,284.9,R,1.2,N,A,27
2020-08-12 02:54:36.220166,271.3,R,1.7,N,A,22
2020-08-12 02:54:39.220976,277.7,R,1.5,N,A,22
2020-08-12 02:54:42.761951,278.5,R,1.4,N,A,2E
2020-08-12 02:54:46.220396,292.9,R,1.0,N,A,22
2020-08-12 02:54:49.221213,271.3,R,1.2,N,A,27
2020-08-12 02:54:52.222043,284.9,R,1.6,N,A,23
2020-08-12 02:54:55.763014,289.8,R,1.3,N,A,2A
2020-08-12 02:54:59.222683,283.2,R,1.6,N,A,2F
2020-08-12 02:55:02.762386,283.7,R,2.0,N,A,2F
2020-08-12 02:55:05.763224,281.9,R,1.6,N,A,26
2020-08-12 02:55:09.222915,281.5,R,1.6,N,A,2A
2020-08-12 02:55:12.763882,283.5,R,1.4,N,A,2A
2020-08-12 02:55:16.223593,282.3,R,1.5,N,A,2C
2020-08-12 02:55:19.764587,282.2,R,1.6,N,A,2E
2020-08-12 02:55:23.222968,283.5,R,1.4,N,A,2A
2020-08-12 02:55:26.223803,271.3,R,1.2,N,A,27
2020-08-12 02:55:29.224621,271.3,R,1.1,N,A,24
2020-08-12 02:55:32.765572,287.3,R,1.1,N,A,2D
2020-08-12 02:55:36.224042,291.6,R,1.2,N,A,2C
2020-08-12 02:55:39.224862,291.2,R,1.4,N,A,2E
2020-08-12 02:55:42.765812,294.3,R,1.5,N,A,2B
2020-08-12 02:55:46.225504,291.0,R,1.1,N,A,29
2020-08-12 02:55:49.766482,301.8,R,1.2,N,A,2A
2020-08-12 02:55:53.226183,299.5,R,1.4,N,A,21
2020-08-12 02:55:56.767126,282.4,R,1.7,N,A,29
2020-08-12 02:56:00.226821,283.9,R,1.7,N,A,25
2020-08-12 02:56:03.766552,281.7,R,1.8,N,A,26
2020-08-12 02:56:06.767352,271.3,R,1.5,N,A,20
2020-08-12 02:56:10.227046,283.7,R,1.3,N,A,2F
2020-08-12 02:56:13.768010,283.5,R,1.3,N,A,2D
2020-08-12 02:56:17.226452,285.6,R,1.5,N,A,2E
2020-08-12 02:56:20.768671,278.9,R,1.4,N,A,22
2020-08-12 02:56:24.227126,279.2,R,1.6,N,A,2A
2020-08-12 02:56:27.227943,283.8,R,1.4,N,A,27
2020-08-12 02:56:30.228762,282.8,R,1.4,N,A,26
2020-08-12 02:56:33.768457,282.3,R,1.6,N,A,2F
2020-08-12 02:56:36.769283,292.6,R,1.2,N,A,2F
2020-08-12 02:56:40.228981,281.0,R,1.1,N,A,28
2020-08-12 02:56:43.769968,296.6,R,1.4,N,A,2D
2020-08-12 02:56:46.774497,323.9,R,1.1,N,A,28
2020-08-12 02:56:50.229243,292.0,R,1.2,N,A,29
2020-08-12 02:56:53.770175,283.2,R,1.7,N,A,2E
2020-08-12 02:56:56.770999,278.4,R,1.8,N,A,23
2020-08-12 02:57:00.230681,284.7,R,1.5,N,A,2E
2020-08-12 02:57:03.771648,293.2,R,1.5,N,A,2D
2020-08-12 02:57:07.231341,271.3,R,1.3,N,A,26
2020-08-12 02:57:10.771053,286.5,R,1.1,N,A,2A
2020-08-12 02:57:13.771868,281.7,R,1.6,N,A,28
2020-08-12 02:57:17.231559,271.3,R,1.2,N,A,27
2020-08-12 02:57:20.772559,271.3,R,1.1,N,A,24
2020-08-12 02:57:24.232260,290.3,R,1.3,N,A,29
2020-08-12 02:57:27.240531,284.0,R,1.3,N,A,2F
2020-08-12 02:57:30.781496,284.9,R,1.4,N,A,21
2020-08-12 02:57:34.241212,283.8,R,1.7,N,A,24
2020-08-12 02:57:37.782178,290.9,R,1.8,N,A,28
2020-08-12 02:57:41.240608,285.1,R,1.5,N,A,29
2020-08-12 02:57:44.241426,281.3,R,1.6,N,A,2C
2020-08-12 02:57:47.242242,290.8,R,1.5,N,A,24
2020-08-12 02:57:50.781957,290.9,R,1.7,N,A,27
2020-08-12 02:57:54.241665,278.3,R,2.0,N,A,2F
2020-08-12 02:57:57.783844,284.1,R,1.5,N,A,28
2020-08-12 02:58:01.242285,281.7,R,1.7,N,A,29
2020-08-12 02:58:04.783269,280.6,R,1.6,N,A,28
2020-08-12 02:58:07.784076,282.7,R,1.4,N,A,29
2020-08-12 02:58:10.784906,282.8,R,1.5,N,A,27
2020-08-12 02:58:14.243333,280.9,R,1.3,N,A,22
2020-08-12 02:58:17.784311,281.1,R,1.4,N,A,2C
2020-08-12 02:58:21.244013,260.6,R,1.0,N,A,20
2020-08-12 02:58:24.784979,237.3,R,0.5,N,A,23
2020-08-12 02:58:27.785806,249.2,R,0.7,N,A,29
2020-08-12 02:58:31.244230,286.9,R,1.2,N,A,25
2020-08-12 02:58:34.245048,271.3,R,1.3,N,A,26
2020-08-12 02:58:37.786005,282.0,R,1.3,N,A,29
2020-08-12 02:58:41.245704,282.8,R,1.6,N,A,24
2020-08-12 02:58:44.786673,283.2,R,1.7,N,A,2E
2020-08-12 02:58:48.246377,280.6,R,2.1,N,A,2C
2020-08-12 02:58:51.786080,284.1,R,1.4,N,A,29
2020-08-12 02:58:55.245784,284.8,R,1.7,N,A,23
2020-08-12 02:58:58.246585,283.0,R,1.7,N,A,2C
2020-08-12 02:59:01.787553,284.5,R,2.2,N,A,28
2020-08-12 02:59:05.247249,280.6,R,1.9,N,A,27
2020-08-12 02:59:08.788214,284.3,R,1.6,N,A,29
2020-08-12 02:59:12.247903,282.1,R,1.4,N,A,2F
2020-08-12 02:59:15.787649,287.1,R,1.4,N,A,2A
2020-08-12 02:59:19.247295,287.5,R,1.5,N,A,2F
2020-08-12 02:59:22.248113,271.3,R,1.5,N,A,20
2020-08-12 02:59:25.789075,265.9,R,1.6,N,A,2C
2020-08-12 02:59:29.248789,271.3,R,1.3,N,A,26
2020-08-12 02:59:32.789749,285.3,R,1.3,N,A,2D
2020-08-12 02:59:36.249455,271.3,R,1.5,N,A,20
2020-08-12 02:59:39.790421,271.3,R,1.3,N,A,26
2020-08-12 02:59:43.248842,282.9,R,1.6,N,A,25
2020-08-12 02:59:46.249655,280.5,R,1.6,N,A,2B
2020-08-12 02:59:49.790639,285.9,R,1.6,N,A,22
2020-08-12 02:59:53.250315,282.1,R,1.6,N,A,2D
2020-08-12 02:59:56.791273,283.0,R,1.6,N,A,2D
2020-08-12 03:00:00.250994,281.8,R,1.5,N,A,24
2020-08-12 03:00:03.792024,284.8,R,1.3,N,A,27
2020-08-12 03:00:07.250390,283.3,R,1.3,N,A,2B
2020-08-12 03:00:10.251210,287.0,R,1.4,N,A,2B
2020-08-12 03:00:13.792172,287.1,R,1.4,N,A,2A
2020-08-12 03:00:16.792990,281.2,R,1.6,N,A,2D
2020-08-12 03:00:20.251450,264.9,R,1.4,N,A,2F
2020-08-12 03:00:23.252268,280.9,R,1.5,N,A,24
2020-08-12 03:00:26.793254,271.3,R,1.2,N,A,27
2020-08-12 03:00:30.252904,281.3,R,1.3,N,A,29
2020-08-12 03:00:33.793870,284.1,R,1.2,N,A,2F
2020-08-12 03:00:37.253556,259.3,R,1.0,N,A,2F
2020-08-12 03:00:40.794522,271.3,R,1.2,N,A,27
2020-08-12 03:00:44.254230,277.6,R,1.8,N,A,2E
2020-08-12 03:00:47.793952,285.9,R,1.6,N,A,22
2020-08-12 03:00:50.794753,285.4,R,1.7,N,A,2E
2020-08-12 03:00:54.254444,277.1,R,1.7,N,A,26
2020-08-12 03:00:57.795406,289.5,R,1.5,N,A,21
2020-08-12 03:01:01.255093,281.1,R,1.5,N,A,2D
2020-08-12 03:01:04.796052,281.8,R,1.3,N,A,22
2020-08-12 03:01:08.254515,283.7,R,1.5,N,A,29
2020-08-12 03:01:11.255324,271.3,R,1.5,N,A,20
2020-08-12 03:01:14.256147,281.4,R,1.4,N,A,29
2020-08-12 03:01:17.790860,264.6,R,1.6,N,A,22
2020-08-12 03:01:20.796671,271.3,R,1.3,N,A,26
2020-08-12 03:01:23.797476,294.2,R,0.7,N,A,29
2020-08-12 03:01:27.250931,297.3,R,0.7,N,A,2B
2020-08-12 03:01:30.256748,271.3,R,0.9,N,A,2D
2020-08-12 03:01:33.792717,290.4,R,1.3,N,A,2E
2020-08-12 03:01:36.802293,290.8,R,0.9,N,A,29
2020-08-12 03:01:40.251976,216.3,R,0.7,N,A,22
2020-08-12 03:01:43.257791,291.3,R,0.9,N,A,23
2020-08-12 03:01:46.797493,297.7,R,1.2,N,A,2B
2020-08-12 03:01:49.803327,331.1,R,1.7,N,A,25
2020-08-12 03:01:53.258014,306.1,R,1.2,N,A,24
2020-08-12 03:01:56.258828,296.4,R,1.8,N,A,23
2020-08-12 03:01:59.803564,295.4,R,1.5,N,A,2D
2020-08-12 03:02:02.804381,297.8,R,1.0,N,A,26
2020-08-12 03:02:06.254046,288.3,R,1.5,N,A,26
2020-08-12 03:02:09.259899,302.9,R,1.4,N,A,2E
2020-08-12 03:02:12.800844,290.8,R,1.5,N,A,24
2020-08-12 03:02:16.254277,294.9,R,1.8,N,A,2C
2020-08-12 03:02:19.260091,263.7,R,1.7,N,A,25
2020-08-12 03:02:22.796166,279.1,R,1.3,N,A,2C
2020-08-12 03:02:25.801879,303.3,R,1.4,N,A,25
2020-08-12 03:02:29.255320,262.0,R,0.9,N,A,2C
2020-08-12 03:02:32.796277,336.6,R,0.8,N,A,2B
2020-08-12 03:02:35.805840,312.1,R,1.0,N,A,23
2020-08-12 03:02:39.255524,291.0,R,1.4,N,A,2C
2020-08-12 03:02:42.261356,298.5,R,1.3,N,A,27
2020-08-12 03:02:45.262187,271.3,R,1.7,N,A,22
2020-08-12 03:02:48.803150,281.8,R,1.6,N,A,27
2020-08-12 03:02:52.262854,284.8,R,1.4,N,A,20
2020-08-12 03:02:55.803811,288.3,R,1.4,N,A,27
2020-08-12 03:02:59.262234,286.1,R,1.4,N,A,2B
2020-08-12 03:03:02.263098,292.0,R,1.4,N,A,2F
2020-08-12 03:03:05.804024,286.1,R,1.8,N,A,27
2020-08-12 03:03:08.804843,291.3,R,1.5,N,A,2E
2020-08-12 03:03:12.258292,283.0,R,1.6,N,A,2D
2020-08-12 03:03:15.264117,287.4,R,1.5,N,A,2E
2020-08-12 03:03:18.798807,286.6,R,1.5,N,A,2D
2020-08-12 03:03:21.799624,282.5,R,1.6,N,A,29
2020-08-12 03:03:24.805483,281.0,R,1.6,N,A,2F
2020-08-12 03:03:28.265149,281.6,R,1.6,N,A,29
2020-08-12 03:03:31.804852,283.9,R,1.5,N,A,27
2020-08-12 03:03:35.265795,280.0,R,1.5,N,A,2D
2020-08-12 03:03:38.806765,284.0,R,1.5,N,A,29
2020-08-12 03:03:42.265198,280.7,R,1.6,N,A,29
2020-08-12 03:03:45.266018,283.3,R,1.7,N,A,2F
2020-08-12 03:03:48.800738,280.9,R,1.8,N,A,29
2020-08-12 03:03:51.806534,283.1,R,1.6,N,A,2C
2020-08-12 03:03:54.807372,279.0,R,1.6,N,A,28
2020-08-12 03:03:58.268302,282.0,R,1.7,N,A,2D
2020-08-12 03:04:01.804263,284.0,R,1.5,N,A,29
2020-08-12 03:04:05.268955,284.0,R,1.3,N,A,2F
2020-08-12 03:04:08.269781,271.3,R,0.8,N,A,2C
2020-08-12 03:04:11.810736,271.3,R,1.4,N,A,21
2020-08-12 03:04:15.262931,271.3,R,1.6,N,A,23
2020-08-12 03:04:18.267500,271.3,R,1.8,N,A,2D
2020-08-12 03:04:21.268322,271.3,R,1.7,N,A,22
2020-08-12 03:04:24.809282,264.0,R,1.7,N,A,25
2020-08-12 03:04:28.268978,280.4,R,1.6,N,A,2A
2020-08-12 03:04:31.803693,283.5,R,1.6,N,A,28
2020-08-12 03:04:34.809504,279.9,R,1.6,N,A,21
2020-08-12 03:04:38.269189,264.3,R,1.4,N,A,25
2020-08-12 03:04:41.810166,277.5,R,1.6,N,A,23
2020-08-12 03:04:44.810972,283.7,R,1.7,N,A,2B
2020-08-12 03:04:48.270683,281.7,R,1.7,N,A,29
2020-08-12 03:04:51.810398,282.8,R,1.6,N,A,24
2020-08-12 03:04:55.270078,283.6,R,1.4,N,A,29
2020-08-12 03:04:58.811048,283.8,R,1.4,N,A,27
2020-08-12 03:05:01.811874,284.6,R,1.5,N,A,2F
2020-08-12 03:05:05.271551,287.0,R,1.4,N,A,2B
2020-08-12 03:05:08.812520,286.9,R,1.4,N,A,23
2020-08-12 03:05:12.270965,287.5,R,1.4,N,A,2E
2020-08-12 03:05:15.271773,288.0,R,1.4,N,A,24
2020-08-12 03:05:18.272606,289.1,R,1.5,N,A,25
2020-08-12 03:05:21.813553,285.8,R,1.7,N,A,22
2020-08-12 03:05:25.272022,283.4,R,1.6,N,A,29
2020-08-12 03:05:28.812975,286.5,R,1.5,N,A,2E
2020-08-12 03:05:32.272652,288.9,R,1.4,N,A,2D
2020-08-12 03:05:35.273472,283.0,R,1.5,N,A,2E
2020-08-12 03:05:38.814429,289.3,R,1.4,N,A,26
2020-08-12 03:05:42.274143,283.9,R,1.5,N,A,27
2020-08-12 03:05:45.815101,283.5,R,1.5,N,A,2B
2020-08-12 03:05:49.273530,283.0,R,1.6,N,A,2D
2020-08-12 03:05:52.274340,280.2,R,1.7,N,A,2D
2020-08-12 03:05:55.815347,283.1,R,1.5,N,A,2F
2020-08-12 03:05:59.275009,279.6,R,1.6,N,A,2E
2020-08-12 03:06:02.815951,283.0,R,1.5,N,A,2E
2020-08-12 03:06:06.275679,281.8,R,1.0,N,A,21
2020-08-12 03:06:09.816627,282.8,R,1.5,N,A,27
2020-08-12 03:06:12.817449,277.9,R,1.5,N,A,2C
2020-08-12 03:06:15.818266,283.1,R,1.5,N,A,2F
2020-08-12 03:06:19.276684,280.2,R,1.5,N,A,2F
2020-08-12 03:06:22.816403,283.0,R,1.5,N,A,2E
2020-08-12 03:06:25.817214,271.3,R,1.2,N,A,27
2020-08-12 03:06:28.818043,255.4,R,0.9,N,A,2C
2020-08-12 03:06:32.276485,263.6,R,1.6,N,A,25
2020-08-12 03:06:35.277302,256.0,R,1.2,N,A,21
2020-08-12 03:06:38.818264,260.6,R,1.9,N,A,29
2020-08-12 03:06:42.277959,260.0,R,1.1,N,A,27
2020-08-12 03:06:45.818925,271.3,R,1.4,N,A,21
2020-08-12 03:06:49.278610,279.5,R,1.4,N,A,2F
2020-08-12 03:06:52.819574,284.5,R,1.8,N,A,21
2020-08-12 03:06:56.279269,283.7,R,1.8,N,A,24
2020-08-12 03:06:59.818968,284.8,R,1.5,N,A,21
2020-08-12 03:07:02.819817,281.7,R,1.3,N,A,2D
2020-08-12 03:07:06.279492,271.3,R,0.9,N,A,2D
2020-08-12 03:07:09.820456,285.5,R,1.0,N,A,28
2020-08-12 03:07:13.280141,245.9,R,0.6,N,A,2F
2020-08-12 03:07:16.819891,297.8,R,0.9,N,A,2E
2020-08-12 03:07:19.820685,271.3,R,0.5,N,A,21
2020-08-12 03:07:22.825243,330.5,R,0.9,N,A,2F
2020-08-12 03:07:26.281186,286.5,R,1.2,N,A,29
2020-08-12 03:07:29.822141,259.6,R,1.3,N,A,29
2020-08-12 03:07:33.280584,280.7,R,1.7,N,A,28
2020-08-12 03:07:36.281401,285.2,R,1.5,N,A,2A
2020-08-12 03:07:39.822370,288.2,R,1.5,N,A,27
2020-08-12 03:07:43.282080,295.2,R,1.2,N,A,2C
2020-08-12 03:07:46.823036,296.6,R,1.3,N,A,2A
2020-08-12 03:07:50.282725,297.0,R,1.2,N,A,2C
2020-08-12 03:07:53.823678,291.7,R,1.4,N,A,2B
2020-08-12 03:07:57.282112,284.6,R,1.5,N,A,2F
2020-08-12 03:08:00.282940,284.5,R,1.4,N,A,2D
2020-08-12 03:08:03.823902,285.6,R,1.5,N,A,2E
2020-08-12 03:08:07.283611,285.4,R,1.4,N,A,2D
2020-08-12 03:08:10.824567,279.5,R,1.5,N,A,2E
2020-08-12 03:08:14.284239,280.1,R,1.6,N,A,2F
2020-08-12 03:08:17.825217,282.3,R,1.6,N,A,2F
2020-08-12 03:08:21.284888,282.4,R,1.6,N,A,28
2020-08-12 03:08:24.824600,285.7,R,1.7,N,A,2D
2020-08-12 03:08:27.825434,293.3,R,1.9,N,A,20
2020-08-12 03:08:31.285122,282.3,R,1.6,N,A,2F
2020-08-12 03:08:34.285953,279.9,R,1.6,N,A,21
2020-08-12 03:08:37.825638,283.2,R,1.7,N,A,2E
2020-08-12 03:08:40.826472,277.5,R,2.1,N,A,27
2020-08-12 03:08:44.286148,280.5,R,2.0,N,A,2E
2020-08-12 03:08:47.827123,278.2,R,1.7,N,A,2A
2020-08-12 03:08:51.286818,271.3,R,1.7,N,A,22
2020-08-12 03:08:54.826541,280.5,R,1.6,N,A,2B
2020-08-12 03:08:57.827349,282.2,R,1.6,N,A,2E
2020-08-12 03:09:00.828177,281.8,R,1.6,N,A,27
2020-08-12 03:09:04.286608,281.3,R,1.5,N,A,2F
2020-08-12 03:09:07.287430,282.4,R,1.7,N,A,29
2020-08-12 03:09:10.828383,277.9,R,1.7,N,A,2E
2020-08-12 03:09:13.829200,282.0,R,1.6,N,A,2C
2020-08-12 03:09:17.287650,281.5,R,1.3,N,A,2F
2020-08-12 03:09:20.288471,282.3,R,1.4,N,A,2D
2020-08-12 03:09:23.829416,271.3,R,1.0,N,A,25
2020-08-12 03:09:27.289111,282.6,R,1.4,N,A,28
2020-08-12 03:09:30.830072,281.8,R,1.5,N,A,24
2020-08-12 03:09:34.288504,283.0,R,1.5,N,A,2E
2020-08-12 03:09:37.829484,271.3,R,1.4,N,A,21
2020-08-12 03:09:41.289189,288.3,R,0.9,N,A,2B
2020-08-12 03:09:44.830154,290.3,R,1.0,N,A,2A
2020-08-12 03:09:47.830971,292.1,R,1.2,N,A,28
2020-08-12 03:09:51.290650,294.0,R,1.3,N,A,2E
2020-08-12 03:09:54.831610,290.3,R,1.9,N,A,23
2020-08-12 03:09:58.290051,283.0,R,2.0,N,A,28
2020-08-12 03:10:01.832268,284.5,R,1.8,N,A,21
2020-08-12 03:10:05.290722,283.0,R,1.4,N,A,2F
2020-08-12 03:10:08.291521,283.8,R,1.6,N,A,25
2020-08-12 03:10:11.832493,282.0,R,1.7,N,A,2D
2020-08-12 03:10:15.292179,282.2,R,1.6,N,A,2E
2020-08-12 03:10:18.831874,282.7,R,1.5,N,A,28
2020-08-12 03:10:21.832697,283.6,R,1.5,N,A,28
2020-08-12 03:10:24.833517,282.5,R,1.6,N,A,29
2020-08-12 03:10:28.293196,282.0,R,1.5,N,A,2F
2020-08-12 03:10:31.834177,280.1,R,1.5,N,A,2C
2020-08-12 03:10:35.292598,285.4,R,1.2,N,A,2B
2020-08-12 03:10:38.293423,279.9,R,1.4,N,A,23
2020-08-12 03:10:41.294257,283.8,R,1.4,N,A,27
2020-08-12 03:10:44.833958,289.4,R,1.3,N,A,26
2020-08-12 03:10:47.834788,271.3,R,1.3,N,A,26
2020-08-12 03:10:51.294468,284.1,R,1.7,N,A,2A
2020-08-12 03:10:54.835430,280.2,R,2.1,N,A,28
2020-08-12 03:10:58.293878,281.6,R,1.9,N,A,26
2020-08-12 03:11:01.294692,284.7,R,1.6,N,A,2D
2020-08-12 03:11:04.295512,284.2,R,1.4,N,A,2A
2020-08-12 03:11:07.835225,281.3,R,1.5,N,A,2F
2020-08-12 03:11:11.294897,287.3,R,1.3,N,A,2F
2020-08-12 03:11:14.295723,285.5,R,1.8,N,A,20
2020-08-12 03:11:17.836675,292.0,R,1.9,N,A,22
2020-08-12 03:11:21.296388,276.1,R,2.1,N,A,22
2020-08-12 03:11:24.837346,277.1,R,1.8,N,A,29
2020-08-12 03:11:28.297034,283.0,R,1.6,N,A,2D
2020-08-12 03:11:31.837996,271.3,R,1.2,N,A,27
2020-08-12 03:11:35.297692,260.3,R,1.2,N,A,27
2020-08-12 03:11:38.833637,262.2,R,1.2,N,A,24
2020-08-12 03:11:41.834460,253.6,R,0.8,N,A,29
2020-08-12 03:11:44.837795,271.3,R,1.5,N,A,20
2020-08-12 03:11:47.838616,271.3,R,1.6,N,A,23
2020-08-12 03:11:50.839426,280.9,R,1.8,N,A,29
2020-08-12 03:11:54.297855,284.6,R,1.6,N,A,2C
2020-08-12 03:11:57.298670,284.1,R,1.6,N,A,2B
2020-08-12 03:12:00.839652,284.5,R,1.6,N,A,2F
2020-08-12 03:12:04.299318,285.2,R,1.7,N,A,28
2020-08-12 03:12:07.840289,283.7,R,1.6,N,A,2A
2020-08-12 03:12:11.300003,280.3,R,1.5,N,A,2E
2020-08-12 03:12:14.840949,291.3,R,1.3,N,A,28
2020-08-12 03:12:18.299383,286.1,R,1.3,N,A,2C
2020-08-12 03:12:21.300210,286.6,R,1.2,N,A,2A
2020-08-12 03:12:24.841160,289.9,R,1.3,N,A,2B
2020-08-12 03:12:27.841992,294.9,R,1.2,N,A,26
2020-08-12 03:12:31.300433,291.4,R,1.3,N,A,2F
2020-08-12 03:12:34.301254,284.9,R,1.4,N,A,21
2020-08-12 03:12:37.842210,282.3,R,1.5,N,A,2C
2020-08-12 03:12:41.301888,278.8,R,1.3,N,A,24
2020-08-12 03:12:44.842855,282.8,R,1.5,N,A,27
2020-08-12 03:12:48.302533,281.5,R,1.5,N,A,29
2020-08-12 03:12:51.843502,265.4,R,1.4,N,A,23
2020-08-12 03:12:55.301970,271.3,R,1.4,N,A,21
2020-08-12 03:12:58.302783,279.7,R,1.6,N,A,2F
2020-08-12 03:13:01.843750,282.8,R,1.6,N,A,24
2020-08-12 03:13:05.303405,286.6,R,1.6,N,A,2E
2020-08-12 03:13:08.844382,281.7,R,1.8,N,A,26
2020-08-12 03:13:12.304085,284.3,R,1.8,N,A,27
2020-08-12 03:13:15.843784,281.9,R,1.6,N,A,26
2020-08-12 03:13:18.844615,281.1,R,1.6,N,A,2E
2020-08-12 03:13:21.845420,283.9,R,1.5,N,A,27
2020-08-12 03:13:25.303845,281.5,R,1.6,N,A,2A
2020-08-12 03:13:28.304691,281.0,R,1.6,N,A,2F
2020-08-12 03:13:31.845639,281.4,R,1.5,N,A,28
2020-08-12 03:13:35.305327,282.5,R,1.6,N,A,29
2020-08-12 03:13:38.846282,281.0,R,1.6,N,A,2F
2020-08-12 03:13:42.305985,279.2,R,1.6,N,A,2A
2020-08-12 03:13:45.846934,284.1,R,1.5,N,A,28
2020-08-12 03:13:49.305385,283.0,R,1.5,N,A,2E
2020-08-12 03:13:52.846357,282.4,R,1.6,N,A,28
2020-08-12 03:13:55.847172,278.1,R,1.4,N,A,2A
2020-08-12 03:13:59.306849,282.3,R,1.4,N,A,2D
2020-08-12 03:14:02.847824,278.0,R,1.5,N,A,2A
2020-08-12 03:14:06.307512,271.3,R,1.5,N,A,20
2020-08-12 03:14:09.848477,281.2,R,1.6,N,A,2D
2020-08-12 03:14:13.308175,282.4,R,1.7,N,A,29
2020-08-12 03:14:16.849138,282.5,R,1.6,N,A,29
2020-08-12 03:14:20.307558,284.0,R,1.6,N,A,2A
2020-08-12 03:14:23.308387,282.7,R,1.6,N,A,2B
2020-08-12 03:14:26.843110,282.0,R,1.6,N,A,2C
2020-08-12 03:14:29.850169,289.3,R,1.5,N,A,27
2020-08-12 03:14:33.308611,283.9,R,1.5,N,A,27
2020-08-12 03:14:36.309420,282.8,R,1.4,N,A,26
2020-08-12 03:14:39.850393,280.7,R,1.6,N,A,29
2020-08-12 03:14:43.303834,284.2,R,1.6,N,A,28
2020-08-12 03:14:46.304635,283.0,R,1.5,N,A,2E
2020-08-12 03:14:49.310463,287.2,R,1.7,N,A,2A
2020-08-12 03:14:52.845172,285.4,R,1.6,N,A,2F
2020-08-12 03:14:55.851001,285.0,R,1.6,N,A,2B
2020-08-12 03:14:59.310693,287.7,R,1.4,N,A,2C
2020-08-12 03:15:02.851648,285.2,R,1.6,N,A,29
2020-08-12 03:15:06.311333,279.5,R,1.5,N,A,2E
2020-08-12 03:15:09.846042,284.9,R,1.6,N,A,23
2020-08-12 03:15:12.851838,289.4,R,1.8,N,A,2D
2020-08-12 03:15:16.306548,285.9,R,1.7,N,A,23
2020-08-12 03:15:19.847503,283.4,R,1.6,N,A,29
2020-08-12 03:15:22.853340,286.9,R,1.4,N,A,23
2020-08-12 03:15:26.313025,281.2,R,1.3,N,A,28
2020-08-12 03:15:29.847723,271.3,R,1.0,N,A,25
2020-08-12 03:15:32.853547,255.5,R,0.8,N,A,2C
2020-08-12 03:15:36.306985,260.2,R,0.8,N,A,2D
